ListSchema={"schemaXmlList":["<Field Type=\"Text\" Calculated=\"FALSE\" ID=\"{fa564e0f-0c70-4ab9-b863-0177e6ddd247}\" Name=\"Title\" DisplayName=\"Título\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"Title\" FromBaseType=\"TRUE\" Required=\"FALSE\" ShowInNewForm=\"FALSE\" Sealed=\"FALSE\" />","<Field Type=\"Number\" Calculated=\"FALSE\" DisplayName=\"Campo1\" ID=\"{05cffc3e-9e99-45ee-9e54-23372d9c362a}\" StaticName=\"Campo1\" Name=\"Campo1\" Percentage=\"FALSE\" CustomFormatter=\"\" Required=\"FALSE\" EnforceUniqueValues=\"TRUE\" Indexed=\"TRUE\" />","<Field Type=\"Number\" Calculated=\"FALSE\" DisplayName=\"Nº Necessidade\" ID=\"{845e4ccf-b9e6-41fe-9082-74801db49447}\" StaticName=\"N_x00ba__x0020_Necessidade\" Name=\"N_x00ba__x0020_Necessidade\" Percentage=\"FALSE\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Ano\" ID=\"{39410a7a-60e1-4bbe-83e4-c2586df519d9}\" StaticName=\"Ano\" Name=\"Ano\" MaxLength=\"255\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Entidade Pagadora\" ID=\"{e273bbd4-6ba8-4d08-9b36-5c3145544bb3}\" StaticName=\"Entidade_x0020_Pagadora\" Name=\"Entidade_x0020_Pagadora\" MaxLength=\"255\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Entidade Recetora\" ID=\"{5545d9d0-d07b-46d7-825a-a78ce8f584a8}\" StaticName=\"Entidade_x0020_Recetora\" Name=\"Entidade_x0020_Recetora\" MaxLength=\"255\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Edifício\" ID=\"{f9dd8f69-184d-4790-8add-a5df971e347a}\" StaticName=\"Edif_x00ed_cio\" Name=\"Edif_x00ed_cio\" MaxLength=\"255\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Grupo\" ID=\"{a8056298-0ed0-48b2-98e0-520e51f68d62}\" StaticName=\"Grupo\" Name=\"Grupo\" MaxLength=\"255\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Nº Documento\" ID=\"{cee8d8ee-2324-42d5-9e05-e71788973fa3}\" StaticName=\"N_x00ba__x0020_Documento\" Name=\"N_x00ba__x0020_Documento\" MaxLength=\"255\" />","<Field Type=\"Currency\" Calculated=\"FALSE\" DisplayName=\"Valor do Documento\" LCID=\"2070\" ID=\"{ba523982-88b6-46cd-9c96-8b88a05ed867}\" StaticName=\"Valor_x0020_do_x0020_Documento\" Name=\"Valor_x0020_do_x0020_Documento\" Decimals=\"2\" Max=\"922337203685477\" Min=\"-922337203685477\"><DefaultFormula /><Default>0</Default><DefaultFormulaValue /></Field>","<Field Type=\"DateTime\" Calculated=\"FALSE\" DisplayName=\"Data Entrada\" ID=\"{0fbc7160-aa32-4422-bcf8-02dd5ce86e23}\" StaticName=\"Data_x0020_Entrada\" Name=\"Data_x0020_Entrada\" Format=\"DateOnly\" CustomFormatter=\"\" Required=\"FALSE\" EnforceUniqueValues=\"FALSE\" Indexed=\"FALSE\" CalType=\"0\" FriendlyDisplayFormat=\"Disabled\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Tipo Movimento\" ID=\"{ce1eb08a-e57c-47fb-a4e3-2cfc21e50ad0}\" StaticName=\"Tipo_x0020_Movimento\" Name=\"Tipo_x0020_Movimento\" MaxLength=\"255\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Alterado por\" ID=\"{d5b8e445-82a9-465c-85c0-1e4d6dcf241a}\" StaticName=\"Alterado_x0020_por\" Name=\"Alterado_x0020_por\" MaxLength=\"255\" />","<Field Type=\"DateTime\" Calculated=\"FALSE\" DisplayName=\"Data\" ID=\"{e39792df-76da-4087-9d49-da79c0c06a49}\" StaticName=\"Data\" Name=\"Data\" Format=\"DateOnly\" CustomFormatter=\"\" Required=\"FALSE\" EnforceUniqueValues=\"FALSE\" Indexed=\"FALSE\" CalType=\"0\" FriendlyDisplayFormat=\"Disabled\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Fornecedor\" ID=\"{2cddd3dc-f71c-43d1-9bec-ee41ba449ad0}\" StaticName=\"Fornecedor\" Name=\"Fornecedor\" MaxLength=\"255\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Compromisso\" ID=\"{0c68fd1b-6cf0-4e97-a5a5-7c486963a3d9}\" StaticName=\"Compromisso\" Name=\"Compromisso\" MaxLength=\"255\" />","<Field Type=\"DateTime\" Calculated=\"FALSE\" DisplayName=\"Data Inicio da Faturação\" ID=\"{e654eead-8c54-410e-a4d8-6fa70bad1568}\" StaticName=\"Data_x0020_Inicio_x0020_da_x0020\" Name=\"Data_x0020_Inicio_x0020_da_x0020\" Format=\"DateOnly\" CustomFormatter=\"\" Required=\"FALSE\" EnforceUniqueValues=\"FALSE\" Indexed=\"FALSE\" CalType=\"0\" FriendlyDisplayFormat=\"Disabled\" />","<Field Type=\"DateTime\" Calculated=\"FALSE\" DisplayName=\"Data Fim da Faturação\" ID=\"{2389f80c-213a-4a8f-97f0-92aa6af55fe3}\" StaticName=\"Data_x0020_Fim_x0020_da_x0020_Fa\" Name=\"Data_x0020_Fim_x0020_da_x0020_Fa\" Format=\"DateOnly\" CustomFormatter=\"\" Required=\"FALSE\" EnforceUniqueValues=\"FALSE\" Indexed=\"FALSE\" CalType=\"0\" FriendlyDisplayFormat=\"Disabled\" />","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Gestor Interno\" ID=\"{7946566d-3f2c-44b7-ac47-1b53ad1e15d7}\" StaticName=\"Gestor_x0020_Interno\" Name=\"Gestor_x0020_Interno\" MaxLength=\"255\" />","<Field Type=\"Currency\" Calculated=\"FALSE\" DisplayName=\"Valor_Compromisso\" LCID=\"2070\" ID=\"{40172445-90be-4670-bbc0-85537734c94b}\" StaticName=\"Valor_Compromisso\" Name=\"Valor_Compromisso\" Decimals=\"2\" Max=\"922337203685477\" Min=\"-922337203685477\"><DefaultFormula /><Default>0</Default><DefaultFormulaValue /></Field>","<Field Type=\"Text\" Calculated=\"FALSE\" DisplayName=\"Estado_Interno\" ID=\"{f004c186-6992-426f-ab04-4c298fa8a39d}\" StaticName=\"Estado_Interno\" Name=\"Estado_Interno\" MaxLength=\"255\" />","<Field Type=\"Number\" Calculated=\"FALSE\" DisplayName=\"_OldID\" Decimals=\"0\" ID=\"{fe8dae64-6e76-4b1c-8bad-8b54dc03629c}\" StaticName=\"_OldID\" Name=\"_OldID\" Percentage=\"FALSE\" />","<Field Type=\"DateTime\" DisplayName=\"Data_Emissão_Fatura\" Required=\"FALSE\" EnforceUniqueValues=\"FALSE\" Indexed=\"FALSE\" Format=\"DateOnly\" FriendlyDisplayFormat=\"Disabled\" ID=\"{5440453a-88cd-4895-8e8c-df4be12f5d33}\" StaticName=\"Data_Emiss_x00e3_o_Fatura\" Name=\"Data_Emiss_x00e3_o_Fatura\" />","<Field Type=\"Text\" DisplayName=\"Assunto\" Required=\"FALSE\" EnforceUniqueValues=\"FALSE\" Indexed=\"FALSE\" MaxLength=\"255\" ID=\"{5dcd1bb5-90ce-43db-8720-2e4d5a10cd41}\" StaticName=\"Assunto\" Name=\"Assunto\" />","<Field DisplayName=\"Num_Compromisso\" Type=\"Calculated\" Calculated=\"TRUE\" ResultType=\"Text\" ID=\"{2ad44dbd-ee01-489f-a804-95e0ae76c1b8}\" StaticName=\"Num_Compromisso\" Name=\"Num_Compromisso\" ReadOnly=\"TRUE\"><Formula>=MID(Compromisso,5,10)</Formula><FieldRefs><FieldRef Name=\"Compromisso\" /></FieldRefs></Field>","<Field ID=\"{c042a256-787d-4a6f-8a8a-cf6ab767f12d}\" Type=\"Computed\" DisplayName=\"Tipo de Conteúdo\" Name=\"ContentType\" DisplaceOnUpgrade=\"TRUE\" RenderXMLUsingPattern=\"TRUE\" Sortable=\"FALSE\" SourceID=\"http://schemas.microsoft.com/sharepoint/v3\" StaticName=\"ContentType\" Group=\"_Hidden\" PITarget=\"MicrosoftWindowsSharePointServices\" PIAttribute=\"ContentTypeID\" FromBaseType=\"TRUE\"><FieldRefs><FieldRef Name=\"ContentTypeId\" /></FieldRefs><DisplayPattern><MapToContentType><Column Name=\"ContentTypeId\" /></MapToContentType></DisplayPattern></Field>"]}ID,Campo1,Nº Necessidade,Ano,Entidade Pagadora,Entidade Recetora,Edifício,Grupo,Nº Documento,Valor do Documento,Data Entrada,Tipo Movimento,Alterado por,Data,Fornecedor,Compromisso,Data Inicio da Faturação,Data Fim da Faturação,Gestor Interno,Num_Compromisso,Valor_Compromisso,Estado_Interno,Data_Emissão_Fatura,Assunto,Anexos
"32455","32 629","10 418","2023","PLANAPP","PLANAPP","Filipe Folque","Deslocações e estadas - Nacional","FACT 23516/01867","390,00 €","20/06/2023","PAGO","VISANTOS",,"501061126 - TOP ATLÂNTICO - VIAGENS E TURISMO, S.A."," Nº: F252301813 - Valor: 390 €","25/05/2023","25/06/2023",," F25230181",,,"25/05/2023",,"0"
"32456","32 601","6 314","2023","PLANAPP","PLANAPP","Filipe Folque","Serviços especializados","BOV8/1100042832","18 450,00 €","19/06/2023","Aguarda PLC","BRIGIDA.MENDES",,"501617582 - Universidade de Coimbra"," Nº: F252300562 - Valor: 43050 €","15/06/2023","15/07/2023",," F25230056",,,"15/06/2023",,"0"
"32457","32 663","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311368","36,86 €","19/06/2023","PAGO","LUIS.GIL",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32458","32 648","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311375","31,86 €","19/06/2023","PAGO","LUIS.GIL",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32459","32 574","8 690","2023","SGPCM","PLANAPP","Filipe Folque","Outros bens","NN B/30240","54,10 €","19/06/2023","PAGO","HARAUJO",,"506565165 - PRODYALCA – Comércio de Produtos Químicos, LDA."," Nº: F252300546 - Valor: 10334,21 €","01/06/2023","01/06/2023",," F25230054",,,"01/06/2023",,"0"
"32460","32 650","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311376","46,84 €","19/06/2023","PAGO","LUIS.GIL",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32461","32 564","9 132","2023","SGPCM","PLANAPP","Filipe Folque","Outros serviços","7001846100","27,61 €","19/06/2023","PAGO","LUIS.GIL",,"500792887 - INCM - Imprensa Nacional-Casa da Moeda, S.A."," Nº: F252302535 - Valor: 14110 €","14/06/2023","14/06/2023",," F25230253",,,"14/06/2023",,"0"
"32462","32 643","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311372","36,86 €","19/06/2023","PAGO","LUIS.GIL",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32463","32 646","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311374","41,85 €","19/06/2023","PAGO","LUIS.GIL",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32464","32 598","10 379","2023","PLANAPP","PLANAPP","Filipe Folque","Livros e documentação técnica","23002/269","1 111,92 €","19/06/2023","Aguarda PLC","BRIGIDA.MENDES",,"513840427 - Gráfica Digital A.R. Pais, Unip. Lda"," Nº: F252301568 - Valor: 1111,92 €","17/06/2023","17/07/2023",," F25230156",,,"17/06/2023",,"0"
"32465","32 644","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311370","41,85 €","19/06/2023","PAGO","HARAUJO",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32466","32 659","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311365","36,86 €","19/06/2023","PAGO","LUIS.GIL",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252302830 - Valor: 68900 €","04/05/2023","05/06/2023",," F25230283",,,"06/06/2023",,"0"
"32467","32 833","3 422","2023","SGPCM","PLANAPP","Filipe Folque","Comunicações móveis","FT 101/055493706","308,08 €","19/06/2023","PAGO","LUIS.GIL",,"502544180 - Vodafone Portugal"," Nº: F252300442 - Valor: 100000 €","01/05/2023","31/05/2023",," F25230044",,,"05/06/2023",,"0"
"32468","32 571","1 271","2023","SGPCM","PLANAPP","Filipe Folque","Serviços e consumíveis  de limpeza","NN B/30242","161,70 €","19/06/2023","PAGO","LUIS.GIL",,"506565165 - PRODYALCA – Comércio de Produtos Químicos, LDA."," Nº: F252300440 - Valor: 26281,1 €","01/06/2023","01/06/2023",," F25230044",,,"01/06/2023",,"0"
"32469","32 640","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311373","51,84 €","19/06/2023","PAGO","LUIS.GIL",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","06/06/2023",," F25230158",,,"06/06/2023",,"0"
"32470","32 664","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311369","41,85 €","19/06/2023","PAGO","HARAUJO",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32471","32 661","9 036","2023","SGPCM","PLANAPP","Filipe Folque","Água","FT 20230/01311366","76,81 €","19/06/2023","PAGO","HARAUJO",,"500906840 - EPAL Grupo Águas de Portugal"," Nº: F252301583 - Valor: 26398,35 €","04/05/2023","05/06/2023",," F25230158",,,"06/06/2023",,"0"
"32472","32 741","9 475","2023","PLANAPP","PLANAPP","Filipe Folque","Software informático - licenciamento","20145102","17 000,00 €","15/06/2023","Aguarda PLC","LUIS.GIL",,"ESB62205745 - The MathWorks, S.L."," Nº: F252301915 - Valor: 20910 €","12/06/2023","12/07/2023",," F25230191",,,"12/06/2023",,"0"
"32473","32 847","9 569","2023","PLANAPP","PLANAPP","Filipe Folque","Serviços especializados","FA Nº 479/2023","14 723,10 €","15/06/2023","Aguarda PLC","BRIGIDA.MENDES",,"504041266 - INOVA+ - INNOVATION SERVICES, S.A."," Nº: F252301542 - Valor: 24538,5 €","09/06/2023","09/06/2023",," F25230154",,,"09/06/2023",,"0"
"32474","32 727","10 532","2023","PLANAPP","PLANAPP","Filipe Folque","Economato/estacionário","FAT 2023A21/17417","85,83 €","15/06/2023","PAGO","VISANTOS",,"508831989 - OLMAR - ARTIGOS DE PAPELARIA LDA"," Nº: F252301986 - Valor: 313,43 €","16/08/2023","15/09/2023",," F25230198",,,"07/06/2023",,"0"
"32475","32 363","5 835","2023","PLANAPP","PLANAPP","Filipe Folque","Serviços especializados","FT 5/29464","738,00 €","12/06/2023","PAGO","VISANTOS",,"501355383 - Cision Portugal, SA"," Nº: F252300564 - Valor: 8856 €","01/05/2023","31/05/2023",," F25230056",,,"31/05/2023",,"0"
"32476","32 323","10 718","2023","SGPCM","PLANAPP","Filipe Folque","Comunicações fixas","FT 70/5569195","55,24 €","09/06/2023","PAGO","LUIS.GIL",,"504615947 - MEO - Serviços de Comunicações e Multimédia S.A (Altice)"," Nº: F252303162 - Valor: 808,86 €","01/05/2023","31/05/2023",," F25230316",,,"02/06/2023",,"0"
"32477","32 299","10 299","2023","PLANAPP","PLANAPP",,"Transportes ","FRC 23/23307850","504,30 €","09/06/2023","PAGO","VISANTOS",,"514157607 - CRC-CAR RENTAL COMPANY, LDA"," Nº: F252302028 - Valor: 1008,6 €","05/05/2023","06/06/2023",," F25230202",,,"05/06/2023",,"0"
"32478","32 276","10 257","2023","PLANAPP","PLANAPP","Filipe Folque","Jornais e Revistas","FT 2023F0/217","78,00 €","09/06/2023","PAGO","VISANTOS",,"501984046 - IMPRESA Publishing, S.A."," Nº: F252301565 - Valor: 156,01 €","02/06/2023","02/07/2023",," F25230156",,,"02/06/2023",,"0"
"32479","32 651","9 312","2023","PLANAPP","PLANAPP","Filipe Folque","Anúncios/Publicidade/Propaganda","ZPDT B3G3/9700511491","553,50 €","09/06/2023","PAGO","TMARQUES",,"502265094 - PÚBLICO - Comunicação social S.A."," Nº: F252300424 - Valor: 2484,6 €","04/06/2023","04/07/2023",," F25230042",,,"04/06/2023",,"0"
"32480","32 339","10 580","2023","PLANAPP","PLANAPP","Filipe Folque","Outros serviços","FT 2023/8","1 290,00 €","09/06/2023","PAGO","VISANTOS",,"516463713 - NOVA SAUDE PUBLICA NSP - ASSOCIAÇÃO PARA A INVESTIGAÇÃO E O DESENVOLVIMENTO DA ESCOLA NACIONAL DE SAUDE PUBLICA"," Nº: F252302080 - Valor: 1290 €","19/09/2023","23/09/2023",," F25230208",,,"06/06/2023",,"0"
"32481","32 287","2 435","2023","SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM","CIG => DIVROPM => EMJMJ2023 => GMCT => GMH => PLANAPP => RECURSOS => RECURSOS => RECURSOS => SSI","Almeida Brandão - CIG => Assembleia da República => Barbosa du Bocage => Defensores de Chaves => Filipe Folque => Gomes Teixeira => Grilo - Manutenção Militar => ROPM => ROPM => Rosa Araújo","Outros bens","L 047305/2023","1 004,05 €","07/06/2023","PAGO","LUIS.GIL",,"502127856 - Fonte Viva - Jet Cooler / Culligan Portugal, S.A."," Nº: F252302064 - Valor: 8970,39 €","17/05/2023","16/06/2023",," F25230206",,,"31/05/2023",,"0"
"32482","32 257","8 858","2023","SGPCM","PLANAPP",,"Combustíveis","2150253997","474,45 €","06/06/2023","PAGO","LUIS.GIL",,"500697370 - PETRÓLEOS DE PORTUGAL - PETROGAL, S.A."," Nº: F252303029  - Valor: 122413 €","01/05/2023","31/05/2023",," F25230302",,,"31/05/2023",,"0"
"32483","32 231","10 175","2023","PLANAPP","PLANAPP","Filipe Folque","Software informático - licenciamento","DP-3368138","2 698,92 €","06/06/2023","Aguarda PLC","LUIS.GIL",,"349242045 - DeepL SE"," Nº: F252301838 - Valor: 2699,31 €","24/05/2023","23/05/2024",," F25230183",,,"24/05/2023",,"0"
"32484","32 198","4 976","2023","SGPCM","PLANAPP","Filipe Folque","Conservação e reparação de equipamentos ","355581761","139,81 €","05/06/2023","PAGO","LUIS.GIL",,"502353740 - Schindler "," Nº: F252300297 - Valor: 1677,83 €","01/06/2023","01/07/2023",," F25230029",,,"01/06/2023",,"0"
"32485","32 116","9 221","2023","SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM","CIG => GMCT => GMH => GMI => PLANAPP => RECURSOS => SSI","Almeida Brandão - CIG => Barbosa du Bocage => Barbosa du Bocage => Defensores de Chaves => Filipe Folque => Palácio Foz => Rosa Araújo","Vigilância e segurança","FAC 2023A/1554","46 694,45 €","02/06/2023","PAGO","LUIS.GIL",,"501326456 - Prestibel-Empresa de Segurança S.A"," Nº: F252300969 - Valor: 420250,07 €","01/05/2023","31/05/2023",," F25230096",,,"31/05/2023",,"0"
"32486","32 113","10 532","2023","PLANAPP","PLANAPP","Filipe Folque","Economato/estacionário","NC 2023A23/693","-227,60 €","02/06/2023","PAGO","VISANTOS",,"508831989 - OLMAR - ARTIGOS DE PAPELARIA LDA"," Nº: F252301986 - Valor: 313,43 €","16/08/2023","15/09/2023",," F25230198",,,"02/06/2023",,"0"
"32487","32 051","10 566","2023","PLANAPP","PLANAPP","Filipe Folque","Deslocações e estadas - Estrangeiro","FC 2023179/179001912","1 550,00 €","01/06/2023","PAGO","VISANTOS",,"509686486 - Dâmaso e Lucas, Viagens e Turismo Unipessoal Ld.ª"," Nº: F252302046 - Valor: 1550 €","31/05/2023","30/06/2023",," F25230204",,,"31/05/2023",,"0"
"32488","32 274","10 257","2023","PLANAPP","PLANAPP",,"Jornais e Revistas","FT 2023FO/214","78,00 €","01/06/2023","PAGO","VISANTOS",,"501984046 - IMPRESA Publishing, S.A."," Nº: F252301565 - Valor: 156,01 €","02/06/2023","02/07/2023",," F25230156",,,"31/05/2023",,"0"
"32489","32 042","8 434","2023","PLANAPP","PLANAPP","Filipe Folque","Serviços especializados","FT FAC/5712","9 700,00 €","01/06/2023","Aguarda PLC","GONCALO.ALMEIDA",,"513662332 - UNIPARTNER IT SERVICES, S.A."," Nº: F252300363 - Valor: 24486,84 €","31/05/2023","31/07/2023",," F25230036",,,"31/05/2023",,"0"
"32490","32 032","9 132","2023","SGPCM","PLANAPP","Filipe Folque","Outros serviços","ZAN B010/7001843416","27,61 €","01/06/2023","PAGO","LUIS.GIL",,"500792887 - INCM - Imprensa Nacional-Casa da Moeda, S.A."," Nº: F252302535 - Valor: 14110 €","29/05/2023","29/05/2023",," F25230253",,,"29/05/2023",,"0"
"32491","32 043","8 434","2023","PLANAPP","PLANAPP","Filipe Folque","Serviços especializados","FT FAC/5708","4 404,63 €","01/06/2023","Aguarda esclarecimento","TAFONSO",,"513662332 - UNIPARTNER IT SERVICES, S.A."," Nº: F252300363 - Valor: 24486,84 €","31/05/2023","30/06/2023",," F25230036",,,"31/05/2023",,"0"
"32492","32 033","9 132","2023","SGPCM","PLANAPP","Filipe Folque","Outros serviços","ZAN B010/7001843417","27,61 €","01/06/2023","PAGO","LUIS.GIL",,"500792887 - INCM - Imprensa Nacional-Casa da Moeda, S.A."," Nº: F252302535 - Valor: 14110 €","29/05/2023","29/05/2023",," F25230253",,,"29/05/2023",,"0"
"32493","32 040","10 240","2023","PLANAPP","PLANAPP","Filipe Folque","Anúncios/Publicidade/Propaganda","ZPAS B3N3/9700101585","546,00 €","01/06/2023","PAGO","VISANTOS",,"502265094 - PÚBLICO - Comunicação social S.A."," Nº: F252301918 - Valor: 546 €","19/05/2023","19/05/2024",," F25230191",,,"29/05/2023",,"0"
"32494","32 010","10 257","2023","PLANAPP","PLANAPP","Filipe Folque","Jornais e Revistas","NC 2023NC/265","-78,00 €","31/05/2023","Em RAD","DRIBEIRO",,"501984046 - IMPRESA Publishing, S.A."," Nº: F252301565 - Valor: 156,01 €","19/05/2023","19/05/2024",," F25230156",,,"30/05/2023",,"0"
"32495","31 968","10 257","2023","PLANAPP","PLANAPP","Filipe Folque","Jornais e Revistas","Nota de Crédito NC 2023NC/265","-78,00 €","31/05/2023","Documento financeiro anulado","LBELO",,"501984046 - IMPRESA Publishing, S.A."," Nº: F252301565 - Valor: 156,01 €","19/05/2023","19/05/2024",," F25230156",,,"30/05/2023",,"0"
"32496","31 982","7 533","2023","PLANAPP","PLANAPP","Filipe Folque","Serviços informáticos","7234000046","-89 790,00 €","31/05/2023","Aguarda PLC","FALBUQUERQUE",,"980079659 - Inetum España, S.A. Sucursal em Portugal"," Nº: F252300413 - Valor: 91266 €","24/05/2023","24/05/2023",," F25230041",,,"24/05/2023",,"0"
"32497","32 007",,"2023","PLANAPP","PLANAPP",,,"7234000046","-89 790,00 €","31/05/2023","Documento financeiro anulado","LBELO",,"502726890 - INETUM TECH PORTUGAL S.A.",,"24/05/2023","24/06/2023",,"%23NULO!",,,"24/05/2023",,"0"
"32498","31 969","10 257","2023","PLANAPP","PLANAPP","Filipe Folque","Jornais e Revistas","Nota de Crédito NC 2023NC/266","-84,99 €","31/05/2023","Documento financeiro anulado","LBELO",,"501984046 - IMPRESA Publishing, S.A."," Nº: F252301565 - Valor: 156,01 €","19/05/2023","19/05/2024",," F25230156",,,"30/05/2023",,"0"
"32499","32 026","9 583","2023","PLANAPP","PLANAPP","Filipe Folque","Deslocações e estadas - Estrangeiro","2310100628","599,54 €","31/05/2023","PAGO","VISANTOS",,"503542016 - Clube Viajar"," Nº: F252301298 - Valor: 599,54 €","30/05/2023","30/06/2023",," F25230129",,,"30/05/2023",,"0"
"32500","32 060","10 257","2023","PLANAPP","PLANAPP",,"Jornais e Revistas","NC 2023NC/266","-84,99 €","31/05/2023","Em RAD","DRIBEIRO",,"501984046 - IMPRESA Publishing, S.A."," Nº: F252301565 - Valor: 156,01 €","30/05/2023","30/06/2023",," F25230156",,,"30/05/2023",,"0"
"32501","32 093","9 312","2023","PLANAPP","PLANAPP","Filipe Folque","Anúncios/Publicidade/Propaganda","ZPDT B3G3/9700511336","553,50 €","30/05/2023","PAGO","TMARQUES",,"502265094 - PÚBLICO - Comunicação social S.A."," Nº: F252300424 - Valor: 2484,6 €","30/05/2023","30/06/2023",," F25230042",,,"30/05/2023",,"0"
"32502","32 164","10 532","2023","PLANAPP","PLANAPP",,"Economato/estacionário","FT 2023A21/16113","227,60 €","29/05/2023","Envio do documento para DSF","TAFONSO",,"508831989 - OLMAR - ARTIGOS DE PAPELARIA LDA"," Nº: F252301986 - Valor: 313,43 €","16/08/2023","15/09/2023",," F25230198",,,"26/05/2023",,"0"
"32503","31 892","9 876","2023","PLANAPP","PLANAPP","Filipe Folque",,"2330100021","-185,57 €","29/05/2023","Fatura devolvida ao fornecedor ","TAFONSO",,"503542016 - Clube Viajar",,"16/03/2023","16/03/2023",,"%23NULO!",,,"16/03/2023",,"0"
"32504","31 942","7 533","2023","PLANAPP","PLANAPP","Filipe Folque","Serviços informáticos","7232000635","89 790,00 €","26/05/2023","Aguarda PLC","FALBUQUERQUE",,"980079659 - Inetum España, S.A. Sucursal em Portugal"," Nº: F252300413 - Valor: 91266 €","24/05/2023","24/05/2023",," F25230041",,,"24/05/2023",,"0"
"32505","31 931","8 619","2023","SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM => SGPCM","GSEC => GSEDMA => GSEDR => GSEIM => GSEP => GSEPCM => PLANAPP => RECURSOS","Ajuda => Filipe Folque => Gomes Teixeira => Gomes Teixeira => Gomes Teixeira => Gomes Teixeira => Gomes Teixeira => Rosa Araújo","Outros bens","A/366","1 082,39 €","26/05/2023","PAGO","HARAUJO",,"502984945 - Regive"," Nº: F252302784 - Valor: 16360 €","25/05/2023","25/05/2023",," F25230278",,,"25/05/2023",,"0"
"32506","31 828","8 440","2023","SGPCM","PLANAPP","Filipe Folque","Economato/estacionário","FT 91/62542","30,75 €","25/05/2023","PAGO","LUIS.GIL",,"504059521 - OHM - Técnica Representações Marcas, Lda"," Nº: F252301586 - Valor: 1855,96 €","18/05/2023","18/05/2023",," F25230158",,,"18/05/2023",,"0"
"32507","31 790","10 487","2023","PLANAPP","PLANAPP","Filipe Folque","Deslocações e estadas - Nacional","2310100615","203,84 €","25/05/2023","PAGO","LUIS.GIL",,"503542016 - Clube Viajar"," Nº: F252301938 - Valor: 203,84 €","23/05/2023","23/05/2023",," F25230193",,,"23/05/2023",,"0"
"32508","32 159","9 316","2023","PLANAPP","PLANAPP","Filipe Folque","Equipamento informático","FTVRS23/008204","92 244,53 €","22/05/2023","PAGO","VISANTOS",,"510728189 - Claranet II Solutions, S.A."," Nº: F252301404 - Valor: 92244,57 €","16/05/2023","16/06/2023",," F25230140",,,"16/05/2023",,"0"
